StartDate,EndDate,Duration (in seconds),Finished,ResponseId,participant_id,Personalitytest_1,Personalitytest_2,Personalitytest_3,Personalitytest_4,Personalitytest_5,Personalitytest_6,Personalitytest_7,Personalitytest_8,Personalitytest_9,Personalitytest_10,TIPIQuestions_1,TIPIQuestions_2,TIPIQuestions_3,TIPIQuestions_4,TIPIQuestions_5,TIPIQuestions_6,TIPIQuestions_7,TIPIQuestions_8,sim_other1,sim_other2,sim_other,sim_self1,sim_self2,sim_self,dissim_self1,dissim_self2,dissim_self,dissim_other1,dissim_other2,dissim_other,sim_choice_sim_first,dissim_choice_sim_first,dissim_choice_dissim_first,sim_choice_dissim_first,sim_choice,dissim_choice,similar_same,similar_diff,age,sex,race,feedback,Sam_IB1,Sam_IB4,Alex_IB4,Sam_IB3
3/1/23 9:45,3/1/23 9:54,533,1,R_6t9O82s7EBTjs1r,344,4,3,3,2,4,2,3,2,3,2,3,2,4,2,4,3,3,7,4,5,4.5,5,5,5,5,5,5,4,4,4,,,5,5,5,5,4,4,38,1,5,no,A mask,An old woman,Poodles,A mask
3/1/23 9:45,3/1/23 9:52,415,1,R_3ek0YKBKM9nAlMn,345,2,4,3,3,1,1,1,4,4,5,5,5,6,5,7,5,2,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,7,7,7,5,29,1,5,Thanks!!,I don't see any of those things,I don't see any of those things,Poodles,A wolf
3/1/23 9:45,3/1/23 9:52,416,1,R_2U3qTYJPlZUqIbX,346,2,4,3,2,4,2,2,4,4,2,3,3,6,5,6,3,3,6,5,6,5.5,5,6,5.5,3,5,4,3,5,4,,,4,5,5,4,5,3,70,1,5,,A mask,Poodles,Kissing animals,I don't see any of those things
3/1/23 9:45,3/1/23 9:54,513,1,R_xDynEWKl7xECImd,347,2,2,4,2,3,4,2,3,2,3,3,3,6,5,3,4,5,7,5,4,4.5,4,4,4,4,3,3.5,2,4,3,,,2,2,2,2,4,3,50,1,5,,A rabbit,I don't see any of those things,Poodles,Fire
3/1/23 9:45,3/1/23 9:52,396,1,R_segQWeS2fd4CDjr,348,3,3,4,4,2,1,4,4,3,2,2,3,5,5,7,6,3,7,6,6,6,6,7,6.5,5,7,6,6,6,6,,,7,6,6,7,5,4,59,1,5,,I don't see any of those things,Poodles,A mustache,I don't see any of those things
3/1/23 9:45,3/1/23 9:52,399,1,R_3NvSUwUUwV0kNwR,349,5,5,4,5,2,4,3,2,5,3,5,1,3,4,7,7,7,6,7,7,7,7,7,7,5,7,6,4,4,4,7,7,,,7,7,7,4,30,2,1,,I don't see any of those things,Poodles,I don't see any of those things,A butterfly
3/1/23 9:45,3/1/23 9:56,636,1,R_3nBkuaSYpDeqdyh,350,2,2,4,2,1,2,3,4,3,2,3,5,6,5,5,7,6,7,5,5,5,6,6,6,5,5,5,4,4,4,,,6,5,5,6,6,4,76,1,5,,I don't see any of those things,Poodles,I don't see any of those things,I don't see any of those things
3/1/23 9:45,3/1/23 9:55,582,1,R_Osf40g8m34Q4Zpv,351,5,4,5,5,4,4,4,5,5,5,3,2,7,2,2,3,5,7,6,5,5.5,5,4,4.5,5,6,5.5,7,6,6.5,,,6,7,7,6,5,5,28,2,5,no,A mask,I don't see any of those things,An old woman,A mask
3/1/23 9:45,3/1/23 9:52,382,1,R_2315rt6aU6s2cq1,352,3,3,2,3,3,2,3,3,3,2,3,3,4,5,4,4,2,7,5,5,5,5,5,5,4,4,4,4,4,4,5,4,,,5,4,5,3,50,1,5,,A rabbit,I don't see any of those things,An old woman,I don't see any of those things
3/1/23 9:45,3/1/23 9:52,398,1,R_2CHO6ZVlLzjynJH,353,3,3,4,4,3,4,4,3,5,4,7,3,3,3,5,6,6,7,7,7,7,7,7,7,6,6,6,5,6,5.5,,,5,7,7,5,7,5,47,2,5,,A mask,I don't see any of those things,Poodles,Fire
3/1/23 9:45,3/1/23 9:52,417,1,R_PAmGjWRaqZRSCml,354,3,5,3,4,4,1,1,4,5,2,6,3,4,6,6,4,3,4,6,6,6,6,6,6,4,4,4,3,3,3,,,3,6,6,3,6,3,31,1,3,none. ,An X-Ray,Kissing animals,I don't see any of those things,Fire
3/1/23 9:45,3/1/23 9:51,337,1,R_3FR2TsNtADpbG6L,355,2,2,2,3,4,3,2,2,2,3,2,3,6,6,6,3,2,6,5,5,5,6,5,5.5,3,2,2.5,4,3,3.5,5,4,,,5,4,6,4,31,1,5,,An X-Ray,Poodles,Kissing animals,A mask
3/1/23 9:45,3/1/23 9:52,426,1,R_3PaV6Il4i8GiXLY,356,2,4,2,5,1,4,3,2,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,5,5,5,5,6,4,29,2,5,,A rabbit,Kissing animals,Poodles,I don't see any of those things
3/1/23 9:45,3/1/23 9:50,310,1,R_1QbVqrowVis4GiI,357,2,5,1,4,4,3,1,1,5,4,5,3,2,6,6,2,6,7,4,1,2.5,4,1,2.5,4,1,2.5,4,1,2.5,1,1,,,1,1,1,1,43,1,5,,An X-Ray,Kissing animals,An old woman,A butterfly
3/1/23 9:45,3/1/23 9:57,678,1,R_3EnyRAgcLzbHW27,358,1,1,2,2,1,2,2,1,2,1,3,5,3,5,2,2,5,6,5,5,5,6,6,6,5,5,5,4,4,4,6,5,,,6,5,6,4,55,2,5,thank you,An X-Ray,Poodles,I don't see any of those things,A wolf
3/1/23 9:45,3/1/23 9:53,477,1,R_24uR1CxlY6adMg6,359,3,4,1,4,4,3,3,1,4,3,5,4,2,3,4,3,6,7,7,7,7,6,6,6,5,5,5,5,5,5,7,6,,,7,6,6,4,28,2,5,,I don't see any of those things,I don't see any of those things,Poodles,A mask
3/1/23 9:45,3/1/23 9:59,818,1,R_1mKnhNGH5qYAaiA,360,3,2,4,1,3,3,3,3,2,3,2,2,4,5,4,6,2,3,4,4,4,5,5,5,4,4,4,4,4,4,,,4,4,4,4,5,4,26,1,5,,An X-Ray,An old woman,Poodles,Fire
3/1/23 9:46,3/1/23 9:54,525,1,R_1OVHVDJtrfrFv2N,361,4,2,5,3,1,2,5,1,2,1,3,6,2,1,4,7,7,7,7,7,7,7,7,7,4,4,4,3,3,3,7,4,,,7,4,3,2,63,1,5,Thanks.,I don't see any of those things,I don't see any of those things,A mustache,I don't see any of those things
3/1/23 9:46,3/1/23 9:55,590,1,R_2RVUjxSQId2F0IW,362,4,5,2,3,3,5,2,1,5,4,4,6,2,7,2,2,6,3,5,7,6,7,6,6.5,5,4,4.5,3,5,4,5,4,,,5,4,6,2,22,2,1,,An X-Ray,A mustache,Poodles,A wolf
3/1/23 9:46,3/1/23 9:50,244,1,R_2uX14Kt9rWhvxx4,363,2,4,1,2,3,2,1,2,3,2,3,3,5,5,5,2,3,7,3,2,2.5,3,2,2.5,3,3,3,4,5,4.5,1,1,,,1,1,5,3,23,1,5,,I don't see any of those things,I don't see any of those things,Poodles,I don't see any of those things
3/1/23 9:46,3/1/23 9:51,289,1,R_1IEKX9L4nP0QzV0,364,4,3,3,4,3,1,2,3,2,2,2,6,4,6,5,3,3,6,5,5,5,5,5,5,4,4,4,4,4,4,,,3,3,3,3,5,3,41,2,5,,An X-Ray,Poodles,An old woman,A mask
3/1/23 9:46,3/1/23 9:52,394,1,R_2wKNUMgtmpw0BUL,365,2,4,2,3,2,3,2,2,4,4,3,2,4,6,4,2,5,6,5,5,5,6,6,6,6,6,6,5,6,5.5,,,5,6,6,5,6,5,41,1,5,,A rabbit,An old woman,Kissing animals,Fire
3/1/23 9:46,3/1/23 9:57,700,1,R_UXSCMMcrwvEYSyJ,366,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,50,1,5,no,I don't see any of those things,Poodles,A mustache,A wolf
3/1/23 9:46,3/1/23 9:58,709,1,R_2OPzuySOJ3rla0Y,367,3,1,2,3,3,2,1,1,3,1,4,7,2,5,5,5,5,3,5,5,5,5,5,5,4,4,4,4,3,3.5,5,4,,,5,4,6,4,56,1,5,That was fun!,I don't see any of those things,An old woman,I don't see any of those things,A mask
3/1/23 9:46,3/1/23 10:03,1013,1,R_25T4bWswTAw68MO,368,2,2,2,3,2,2,3,2,3,3,2,3,5,3,6,2,5,6,6,5,5.5,6,6,6,3,2,2.5,3,2,2.5,6,3,,,6,3,5,3,47,2,5,,I don't see any of those things,Poodles,Kissing animals,I don't see any of those things
3/1/23 9:46,3/1/23 9:49,184,1,R_XhQOlDmvVPxiJc5,369,4,3,3,4,3,3,4,3,4,4,4,5,5,4,4,5,4,5,5,5,5,5,4,4.5,5,5,5,6,4,5,5,4,,,5,4,5,6,36,1,5,,A pelvis,An old woman,A mustache,A mask
3/1/23 9:46,3/1/23 9:54,467,1,R_12shVprsAKCQva9,370,3,4,2,5,1,5,2,3,5,3,3,3,7,4,7,3,7,7,5,4,4.5,5,4,4.5,4,4,4,4,4,4,,,5,5,5,5,5,3,37,2,4,thanks!,An X-Ray,An old woman,I don't see any of those things,A wolf
3/1/23 9:46,3/1/23 9:52,357,1,R_1Lj4nBFBPVqHoXp,371,2,3,2,3,3,2,3,4,3,3,2,3,6,4,4,3,2,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,,,5,5,5,4,24,1,3,,I don't see any of those things,Kissing animals,An old woman,Fire
3/1/23 9:46,3/1/23 9:55,553,1,R_d5adKiVZrZT9b6p,372,3,3,3,3,2,2,2,4,3,3,3,3,3,5,4,4,5,7,6,6,6,6,6,6,4,5,4.5,2,5,3.5,,,5,6,6,5,6,5,56,2,5,,A mask,I don't see any of those things,Poodles,A mask
3/1/23 9:46,3/1/23 9:52,353,1,R_3h3aoSlaBSeRkb5,373,1,2,4,3,2,1,4,3,2,2,3,5,6,2,3,6,3,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,6,6,6,4,60,1,5,No additional comments,An X-Ray,Kissing animals,An old woman,I don't see any of those things
3/1/23 9:46,3/1/23 10:09,1369,1,R_3ozN2ggsRsuQPSh,374,2,4,4,5,5,2,4,5,4,5,1,1,6,1,6,2,5,7,4,3,3.5,4,2,3,2,6,4,4,4,4,2,4,,,2,4,4,2,39,1,6,,An X-Ray,Kissing animals,A mustache,A mask
3/1/23 9:46,3/1/23 9:51,275,1,R_1LpVatp6niK4akB,375,3,2,3,2,5,3,3,4,4,3,1,1,5,5,7,3,5,5,5,5,5,4,5,4.5,4,3,3.5,4,4,4,,,5,6,6,5,6,4,20,1,3,,A pelvis,A mustache,Kissing animals,A wolf
3/1/23 9:46,3/1/23 9:51,297,1,R_124orG8Wyhc8K06,376,2,3,2,2,1,2,3,2,2,1,3,5,3,6,3,3,4,6,5,6,5.5,6,6,6,4,4,4,4,4,4,,,3,5,5,3,6,2,49,2,5,Thank you,A mask,A mustache,I don't see any of those things,A wolf
3/1/23 9:46,3/1/23 9:55,557,1,R_3JL9VVaeHuKmXOR,377,2,3,4,2,2,3,2,4,2,2,3,2,5,3,6,6,5,6,6,4,5,5,6,5.5,4,5,4.5,4,3,3.5,,,4,5,5,4,6,3,40,1,5,I was wondering if you were going to offer a more detailed category or description of what personality type I was assigned to rather than just the number of the type.,A mask,I don't see any of those things,A mustache,Fire
3/1/23 9:46,3/1/23 9:54,475,1,R_2Yn6NUe3uMTn3Cy,378,3,2,5,4,2,3,4,2,5,2,1,3,5,2,5,7,3,7,5,4,4.5,6,5,5.5,6,5,5.5,4,4,4,5,5,,,5,5,6,4,51,2,5,,A rabbit,Poodles,I don't see any of those things,Fire
3/1/23 9:46,3/1/23 9:52,372,1,R_6POUJsPkmBEwLCN,379,5,5,4,4,2,4,4,1,4,2,5,2,2,2,6,6,6,7,6,5,5.5,6,7,6.5,5,4,4.5,3,3,3,6,3,,,6,3,7,4,25,1,5,,An X-Ray,A mustache,I don't see any of those things,A mask
3/1/23 9:46,3/1/23 9:51,303,1,R_3QLEh07daHww8mD,380,3,4,5,4,4,3,5,4,4,3,5,4,6,4,7,7,1,7,5,5,5,5,7,6,5,7,6,4,4,4,7,7,,,7,7,5,4,47,1,2,,I don't see any of those things,Poodles,A mustache,I don't see any of those things
3/1/23 9:46,3/1/23 9:55,511,1,R_12kZcx2SuauomJ9,381,2,3,2,2,2,2,2,4,3,2,3,2,5,5,6,3,2,6,5,5,5,5,5,5,4,4,4,4,4,4,,,2,5,5,2,5,4,63,1,5,,A rabbit,An old woman,I don't see any of those things,A mask
3/1/23 9:46,3/1/23 9:59,740,1,R_2t9ZJbcilDF4aap,382,2,3,4,2,4,1,2,4,2,2,1,1,7,5,6,7,1,6,4,5,4.5,4,5,4.5,4,5,4.5,4,3,3.5,,,5,6,6,5,4,4,48,1,1,No.,I don't see any of those things,Kissing animals,An old woman,A wolf
3/1/23 9:46,3/1/23 9:53,390,1,R_3O21uMxG53Zn26G,383,1,3,2,2,3,2,1,2,3,2,4,3,5,6,2,4,5,3,5,5,5,5,5,5,5,5,5,4,4,4,6,5,,,6,5,5,4,22,1,3,,A mask,Poodles,A mustache,A mask
3/1/23 9:46,3/1/23 9:55,491,1,R_33rmGPo6h5AXoLL,384,3,3,3,3,1,3,3,2,4,3,5,2,6,4,6,6,4,7,6,6,6,6,6,6,5,6,5.5,5,5,5,,,5,5,5,5,6,4,71,2,5,Thanks,A rabbit,Kissing animals,An old woman,A wolf
3/1/23 9:46,3/1/23 9:54,478,1,R_AoqVgCo7WRxAoQV,385,2,1,4,5,2,3,5,1,5,2,5,1,5,3,6,7,5,7,5,6,5.5,6,7,6.5,5,6,5.5,5,6,5.5,6,6,,,6,6,6,6,39,1,5,Thank you,An X-Ray,Kissing animals,Poodles,I don't see any of those things
3/1/23 9:47,3/1/23 9:55,488,1,R_2wgUJozO4OE9H5E,386,3,3,3,3,2,3,2,2,3,3,5,3,5,3,5,4,5,5,6,5,5.5,6,6,6,5,5,5,5,5,5,6,5,,,6,5,5,4,38,1,5,I had a feeling we were never really going to be matched with another person to chat with in real time.,A rabbit,A mustache,Kissing animals,A wolf
3/1/23 9:47,3/1/23 9:52,311,1,R_1LSaavFMbATQOIu,387,5,2,5,2,3,2,4,1,2,1,2,6,2,2,5,6,5,7,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,4,4,5,3,53,2,5,,I don't see any of those things,An old woman,I don't see any of those things,A mask
3/1/23 9:47,3/1/23 9:55,534,1,R_1dylIjtfGOwi2rm,388,1,4,3,3,5,3,1,5,3,4,1,5,3,7,1,1,1,4,5,4,4.5,3,3,3,2,2,2,2,1,1.5,,,1,3,3,1,3,1,43,1,3,,An X-Ray,Poodles,An old woman,I don't see any of those things
3/1/23 9:47,3/1/23 9:52,300,1,R_1BWUKD5g8H8N8xP,389,2,1,1,2,2,1,2,3,4,2,5,4,5,4,6,5,6,5,5,6,5.5,5,5,5,4,4,4,4,5,4.5,,,4,5,5,4,5,3,25,2,6,,I don't see any of those things,Poodles,A mustache,I don't see any of those things
3/1/23 9:47,3/1/23 9:56,539,1,R_2B9Z9Z9Uw5Vmbe8,390,2,3,4,4,2,4,4,3,5,3,5,3,6,1,7,6,6,2,6,6,6,7,7,7,6,6,6,5,4,4.5,,,6,7,7,6,7,4,47,1,5,,A pelvis,An old woman,Kissing animals,I don't see any of those things
3/1/23 9:47,3/1/23 9:55,485,1,R_1mFApSPLtEUyayI,391,1,2,2,5,4,2,5,2,1,2,2,2,5,5,5,3,5,2,5,5,5,5,5,5,5,5,5,4,4,4,6,4,,,6,4,6,3,18,1,3,,A mask,An old woman,Kissing animals,A butterfly
3/1/23 9:47,3/1/23 9:52,334,1,R_1dudGH5UppUKE6o,392,1,2,2,3,1,2,1,2,2,2,4,3,5,7,4,4,4,7,5,5,5,5,5,5,4,3,3.5,4,4,4,5,4,,,5,4,5,3,42,1,5,no,A mask,A mustache,Kissing animals,A butterfly
3/1/23 9:47,3/1/23 9:51,254,1,R_D6soErykBp0K4nL,393,3,4,5,3,2,3,3,1,4,3,7,1,5,2,5,5,5,7,5,6,5.5,5,5,5,5,5,5,5,5,5,6,5,,,6,5,5,4,28,1,5,,I don't see any of those things,A mustache,I don't see any of those things,I don't see any of those things
3/1/23 9:47,3/1/23 9:53,367,1,R_UXT1uytm9uAXi9z,394,4,4,3,3,2,2,3,4,3,3,4,3,4,5,4,3,4,7,4,4,4,4,4,4,4,4,4,4,4,4,2,2,,,2,2,2,2,31,1,5,None,I don't see any of those things,Kissing animals,Poodles,A wolf
3/1/23 9:47,3/1/23 9:54,444,1,R_21uLQEFMqgmC0jP,395,1,3,4,5,4,4,3,4,5,4,2,6,3,7,7,5,5,6,7,6,6.5,5,5,5,5,4,4.5,5,4,4.5,6,4,,,6,4,5,3,65,2,5,,An X-Ray,Kissing animals,Poodles,I don't see any of those things
3/1/23 9:47,3/1/23 9:53,359,1,R_31ugH4ZjI69dATD,396,2,4,2,3,3,3,2,3,4,2,4,5,4,4,5,2,3,7,5,4,4.5,5,4,4.5,5,5,5,4,3,3.5,,,5,4,4,5,6,3,32,2,5,"No, thank you",I don't see any of those things,I don't see any of those things,Poodles,A wolf
3/1/23 9:47,3/1/23 9:56,542,1,R_CaDjDnxYInsLFip,397,3,4,2,3,4,3,2,4,4,3,5,1,3,3,6,4,5,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,4,3,41,2,2,This was the most adorable survey I've ever taken.  Thank you for using the cute avatar images. ,A rabbit,I don't see any of those things,A mustache,A wolf
3/1/23 9:47,3/1/23 10:01,867,1,R_ZCz3PFNMDlTiHEB,398,1,2,1,3,3,2,1,3,2,3,5,3,5,6,3,2,3,7,5,5,5,6,6,6,3,3,3,2,3,2.5,7,4,,,7,4,6,2,32,1,2,it was interesting,An X-Ray,I don't see any of those things,An old woman,I don't see any of those things
3/1/23 9:47,3/1/23 9:54,429,1,R_2PB7aj70cTO73md,399,2,3,2,4,3,3,2,3,4,4,2,3,6,1,4,2,5,6,4,5,4.5,5,7,6,5,6,5.5,5,5,5,6,7,,,6,7,5,3,41,2,5,,I don't see any of those things,Poodles,Kissing animals,I don't see any of those things
3/1/23 9:47,3/1/23 9:59,736,1,R_3Ib2GF0ajU3STYQ,400,3,2,1,2,2,3,2,3,3,3,3,3,5,6,6,2,6,7,6,6,6,6,6,6,2,2,2,3,2,2.5,6,2,,,6,2,6,1,37,1,2,None,An X-Ray,Kissing animals,Poodles,I don't see any of those things
3/1/23 9:47,3/1/23 9:55,452,1,R_2dW4UJOZbDYylHr,401,1,2,2,1,2,1,1,2,1,4,2,5,2,7,5,1,5,2,6,6,6,5,5,5,6,6,6,6,5,5.5,,,6,5,5,6,6,5,35,2,1,,A rabbit,I don't see any of those things,An old woman,I don't see any of those things
3/1/23 9:47,3/1/23 9:58,628,1,R_2zFRcqOHAprqXXg,402,1,5,1,2,3,1,1,3,5,2,7,2,2,5,7,1,2,7,5,5,5,5,6,5.5,4,5,4.5,2,3,2.5,6,5,,,6,5,5,2,33,2,6,I liked the animal avatars they were super cute.,An X-Ray,Kissing animals,Poodles,I don't see any of those things
3/1/23 9:47,3/1/23 9:56,537,1,R_ROXVrhaX8VRwlep,403,3,4,4,3,2,3,3,3,4,4,4,2,5,6,5,7,5,2,6,4,5,6,6,6,6,6,6,6,4,5,6,6,,,6,6,6,5,30,1,5,Fun study!,I don't see any of those things,A mustache,Poodles,A butterfly
3/1/23 9:47,3/1/23 9:53,329,1,R_O7JHHKngUqLztqF,404,2,4,3,4,4,4,1,3,4,4,5,3,3,6,6,2,4,6,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,4,4,4,4,57,1,5,,A mask,Poodles,I don't see any of those things,I don't see any of those things
3/1/23 9:47,3/1/23 9:53,367,1,R_2chMFrTjJgplqSU,405,1,4,1,2,1,4,1,2,4,3,2,2,6,7,6,2,6,7,5,6,5.5,6,5,5.5,3,2,2.5,3,3,3,,,3,5,5,3,5,2,32,1,5,"No, thank you!",I don't see any of those things,A mustache,Kissing animals,Fire
3/1/23 9:47,3/1/23 9:52,314,1,R_3KId9SEFUfojx61,406,4,4,4,2,3,3,2,2,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4.5,3,4,3.5,5,4,,,5,4,5,3,21,1,5,,I don't see any of those things,Kissing animals,An old woman,A wolf
3/1/23 9:47,3/1/23 9:54,384,1,R_ULPWMsuz5Nfzyet,407,1,3,1,3,3,3,1,3,5,2,5,4,5,7,5,5,4,7,6,6,6,7,6,6.5,7,7,7,6,6,6,5,5,,,5,5,5,5,49,1,5,,A mask,A mustache,Poodles,A butterfly
3/1/23 9:47,3/1/23 9:52,286,1,R_3IaRUAOJZPYxFIW,408,2,4,4,4,2,4,4,1,5,3,6,2,1,5,7,5,7,3,6,6,6,6,6,6,5,4,4.5,5,3,4,7,6,,,7,6,6,4,38,1,5,,A mask,Poodles,A mustache,Fire
3/1/23 9:47,3/1/23 9:53,315,1,R_2OOW9Wo5bpNEb9z,409,1,4,1,2,2,2,1,2,2,2,2,3,5,6,3,2,5,6,5,5,5,5,6,5.5,5,6,5.5,5,5,5,,,5,5,5,5,6,4,36,1,5,,I don't see any of those things,A mustache,An old woman,A mask
3/1/23 9:47,3/1/23 9:53,322,1,R_cAMvn4ZbBqQx3bj,410,2,1,2,1,4,2,1,2,1,1,6,5,2,7,6,3,5,7,5,6,5.5,5,6,5.5,3,2,2.5,4,3,3.5,,,2,6,6,2,7,1,24,2,5,,An X-Ray,An old woman,A mustache,Fire
3/1/23 9:47,3/1/23 9:52,296,1,R_2dF3FGcgJ6wQMyt,411,2,3,3,1,2,3,2,3,2,1,2,4,6,5,3,5,3,5,6,5,5.5,6,5,5.5,5,3,4,4,3,3.5,7,3,,,7,3,7,4,25,1,5,n/a,An X-Ray,Kissing animals,An old woman,A mask
3/1/23 9:47,3/1/23 9:56,496,1,R_wRVY5ilbzZXfLwJ,412,3,4,1,3,5,3,1,3,4,4,5,1,5,5,6,3,4,5,6,6,6,6,6,6,5,5,5,4,5,4.5,7,5,,,7,5,6,3,40,1,5,I found this one to be fun and interesting.,An X-Ray,An old woman,I don't see any of those things,A wolf
3/1/23 9:47,3/1/23 9:55,444,1,R_29olQvZA3hobxiw,413,2,4,2,1,1,1,2,4,4,1,1,3,3,6,5,3,1,7,5,5,5,5,5,5,5,5,5,5,5,5,6,6,,,6,6,6,4,51,1,5,,A mask,I don't see any of those things,Kissing animals,A wolf
3/1/23 9:47,3/1/23 9:53,323,1,R_10CVMuRFBC0VNEb,414,2,3,2,2,2,3,3,2,3,3,5,5,4,4,5,3,5,6,4,4,4,5,4,4.5,5,4,4.5,4,4,4,,,4,4,4,4,5,4,32,1,3,,A mask,An old woman,Kissing animals,Fire
3/1/23 9:48,3/1/23 9:56,479,1,R_3PuzKZXwLYTmq9p,415,2,5,1,4,3,2,1,2,5,2,6,2,1,6,7,1,2,3,3,4,3.5,4,4,4,4,4,4,3,4,3.5,5,5,,,5,5,5,4,44,1,5,,A mask,A mustache,An old woman,I don't see any of those things
3/1/23 9:48,3/1/23 9:53,327,1,R_3QLeTGvPTLe7Dz5,416,2,3,1,3,4,2,2,4,3,4,4,3,2,6,5,1,3,6,5,4,4.5,5,5,5,5,5,5,5,4,4.5,4,4,,,4,4,5,4,37,1,5,,An X-Ray,I don't see any of those things,Kissing animals,A butterfly
3/1/23 9:48,3/1/23 9:54,399,1,R_DP5H6iNO9RbvGuZ,417,1,4,2,2,4,2,2,4,3,3,2,2,5,7,5,2,1,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,4,4,41,2,2,,A mask,Kissing animals,I don't see any of those things,A wolf
3/1/23 9:48,3/1/23 9:53,309,1,R_1Cqf4LEdxPx48jN,418,2,3,2,2,2,2,2,3,3,2,3,5,5,5,4,4,3,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,4,4,55,1,5,,A mask,Kissing animals,An old woman,A wolf
3/1/23 9:48,3/1/23 9:54,339,1,R_3iInTmmrVoUryr3,419,3,2,2,3,4,4,3,2,2,4,5,4,2,4,3,4,6,6,5,4,4.5,4,4,4,4,4,4,4,3,3.5,5,4,,,5,4,5,4,37,1,5,,A rabbit,A mustache,An old woman,A wolf
3/1/23 9:48,3/1/23 9:54,394,1,R_3EmzLsDCvZoPows,420,3,5,3,5,2,2,1,3,5,1,6,1,3,5,6,5,4,7,6,6,6,6,6,6,4,4,4,4,4,4,,,3,6,6,3,6,4,65,2,5,,A mask,A mustache,An old woman,A mask
3/1/23 9:48,3/1/23 9:57,529,1,R_1gnANdV314HMALb,421,3,1,2,3,3,1,3,3,3,2,7,6,7,6,7,2,2,7,5,5,5,6,6,6,4,5,4.5,4,4,4,,,1,7,7,1,7,1,60,2,5,This was a fun exercise - I would like to know the meaning of the personality types,An X-Ray,Kissing animals,Poodles,A mask
3/1/23 9:48,3/1/23 9:56,456,1,R_1kTgk7OmIoZjNcS,422,4,2,2,4,2,1,2,1,4,1,5,4,1,1,5,5,6,7,5,5,5,5,6,5.5,4,5,4.5,3,3,3,5,5,,,5,5,6,2,21,2,3,,A rabbit,Poodles,An old woman,A wolf
3/1/23 9:48,3/1/23 9:55,393,1,R_2q4O9e9QlqZWwYi,423,1,2,2,2,3,2,1,2,2,2,3,5,4,5,5,3,4,6,3,3,3,4,2,3,3,3,3,3,3,3,,,2,4,4,2,3,2,38,1,5,no,I don't see any of those things,An old woman,A mustache,I don't see any of those things
3/1/23 9:48,3/1/23 10:00,692,1,R_9FjeM1KX5vHKwIV,424,2,3,2,3,3,2,2,3,4,2,5,3,3,5,5,3,2,5,4,4,4,5,5,5,4,5,4.5,3,3,3,4,3,,,4,3,4,3,44,1,5,,I don't see any of those things,A mustache,An old woman,A mask
3/1/23 9:48,3/1/23 9:58,566,1,R_3Pny18hL5hZexnt,425,4,3,5,4,2,3,5,1,4,3,1,2,3,3,7,7,1,6,4,4,4,4,4,4,4,3,3.5,4,3,3.5,5,4,,,5,4,3,2,59,2,5,,I don't see any of those things,An old woman,Kissing animals,A mask
3/1/23 9:48,3/1/23 9:56,461,1,R_3kjnREaRTHek0hu,426,1,4,2,1,2,2,2,3,2,4,2,2,6,7,5,3,5,5,6,6,6,5,6,5.5,4,5,4.5,3,4,3.5,,,1,3,3,1,6,2,25,1,5,,I don't see any of those things,Poodles,An old woman,A butterfly
3/1/23 9:48,3/1/23 9:54,320,1,R_3MRNJXrzRftW4B3,427,3,4,1,4,2,2,1,1,4,2,3,5,1,6,7,3,6,7,6,6,6,6,7,6.5,5,4,4.5,4,3,3.5,,,4,6,6,4,6,3,47,2,5,no,A rabbit,I don't see any of those things,A mustache,Fire
3/1/23 9:48,3/1/23 9:55,411,1,R_2dSfNPfk4vEM9vP,428,2,3,4,2,2,4,3,2,4,4,2,6,4,4,5,3,6,3,4,4,4,4,4,4,3,3,3,3,3,3,,,3,4,4,3,4,3,34,2,5,,A pelvis,A mustache,Kissing animals,A wolf
3/1/23 9:48,3/1/23 9:53,267,1,R_3h9ZIH9QCbslehF,429,1,2,1,2,3,2,1,3,2,2,4,5,4,5,4,2,5,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,4,4,30,1,5,,A rabbit,An old woman,I don't see any of those things,A mask
3/1/23 9:48,3/1/23 9:55,389,1,R_1eIrA0ZjFLvO5Yt,430,2,4,1,3,1,4,1,1,4,3,6,2,5,7,7,2,2,2,5,5,5,6,6,6,4,4,4,6,6,6,6,4,,,6,4,6,4,50,1,5,,I don't see any of those things,An old woman,Kissing animals,I don't see any of those things
3/1/23 9:48,3/1/23 9:54,343,1,R_3Dw2OzPc7X9DTup,431,1,5,1,2,4,2,2,2,5,4,5,2,2,7,5,1,6,7,5,5,5,5,5,5,5,5,5,4,5,4.5,5,5,,,5,5,5,4,34,1,5,,A rabbit,I don't see any of those things,A mustache,A mask
