startdate,enddate,responseId,participant_id,check_choose_avatar,attention_check,exclude,condition,black_white,female_male,dissim_self,dissim_other,sim_self,sim_other,dissim_choice,sim_choice,dissim_similar,sim_similar,age,sex,race,feedback
##########,##########,R_1jOlXeomdlNaZpQ,bm_66,3,5,0,b_m,black,male,7,7,7,4,1,1,3,7,29,1,1,None
##########,##########,R_QiDbQDdd0DorwaZ,bm_67,3,5,0,b_m,black,male,3,4,6,5,2,1,3,6,28,1,1,
##########,##########,R_20YUwguqPjQZoxt,bm_68,3,5,0,b_m,black,male,3,3,3,2,2,1,3,4,34,1,1,
##########,##########,R_2dmU8nAan2XjATs,bm_69,3,5,0,b_m,black,male,5,5,4,4,1,1,4,6,36,1,1,Non
##########,##########,R_2TZ5ggkbdh2JQ4b,bm_70,3,5,0,b_m,black,male,5,6,5,6,1,1,5,6,28,1,1,
##########,##########,R_1hHnJkDLrzKj186,bm_71,3,5,0,b_m,black,male,1,1,1,1,2,2,1,1,20,1,1,
##########,##########,R_3lQfOSMAIRSJHxV,bm_72,3,5,0,b_m,black,male,5,4,5,4,1,1,4,5,40,1,1,Thank you.
##########,##########,R_2e4gmgTjvx7pOLf,bm_73,3,5,0,b_m,black,male,3,5,6,6,1,1,3,4,28,1,1,N/A
##########,##########,R_1Iz8RUhbz6uFGcM,bm_74,3,5,0,b_m,black,male,4,1,4,4,1,1,2,6,24,1,1,
##########,##########,R_eKzZ2aPhrzMkAQ9,bm_75,3,5,0,b_m,black,male,4,5,5,5,1,1,5,4,29,1,1,nah
##########,##########,R_1hzrGRRDw5UAAWS,bm_76,3,5,0,b_m,black,male,3,3,3,3,1,1,3,5,34,1,1,
##########,##########,R_2rZbebxTkD0xF6V,bm_77,3,5,0,b_m,black,male,2,4,4,4,2,1,2,5,50,1,1,No
##########,##########,R_2PzeaZDvs0l5g68,bm_78,3,5,0,b_m,black,male,2,2,3,3,2,1,1,4,22,1,1,
##########,##########,R_3lPsIBOE2TLE3s7,bm_79,3,5,0,b_m,black,male,2,2,2,2,2,2,2,2,32,1,1,Lol no.
##########,##########,R_NWGBETX4ebvBWQ9,bm_80,3,5,0,b_m,black,male,6,5,6,6,1,1,7,6,19,1,1,
##########,##########,R_2YaH7CENtRxVrCq,bm_81,3,5,0,b_m,black,male,2,1,7,4,2,1,1,6,25,1,1,
##########,##########,R_1gqDrc3pNjazrRy,bm_82,3,5,0,b_m,black,male,4,4,4,4,1,1,4,5,40,1,1,
##########,##########,R_1dsnvlIoOvv7gpG,bm_83,3,5,0,b_m,black,male,5,4,5,6,1,1,4,6,31,1,1,"Thank you for the study. I enjoyed the task. However, you did not have my consent or permission to ask the first three questions in this survey. You are required to have my consent for every question and this includes attention checks."
##########,##########,R_3sj17YuXROrSNnQ,bm_84,3,5,0,b_m,black,male,6,7,6,7,1,1,6,7,30,1,1,Nope.
##########,##########,R_1cYY36qPl8YK63M,bm_85,3,5,0,b_m,black,male,6,5,6,6,1,1,5,6,20,1,1,No
##########,##########,R_1dhus7So977wrfz,bm_86,3,5,0,b_m,black,male,6,6,6,6,1,1,6,1,31,1,1,"Well structured study, kudos."
##########,##########,R_3lSLDm5DPiH1wtd,bm_87,3,5,0,b_m,black,male,6,6,6,6,1,1,4,4,27,1,1,
##########,##########,R_2WDdi2aWRT6B6jH,bm_88,3,5,0,b_m,black,male,6,7,5,6,1,1,6,6,34,1,1,Not really but I enjoyed the study
##########,##########,R_3kugC4b614EtoBh,bm_89,3,5,0,b_m,black,male,1,1,1,1,1,2,1,6,20,1,1,There weren't any other participants.
##########,##########,R_2riLcgL4Z4Rxta1,bm_90,3,5,0,b_m,black,male,6,6,7,7,1,1,5,7,54,1,1,Interesting!
##########,##########,R_3EGCyzdgb1IS7yX,bm_91,3,5,0,b_m,black,male,3,4,4,4,1,1,4,4,28,1,1,
##########,##########,R_2f3dZFa7WVL0o4b,bm_92,3,5,0,b_m,black,male,1,3,1,3,2,2,2,5,27,1,1,Everything went smoothly. 
##########,##########,R_cGDM1guQcbngTgB,bm_93,3,5,0,b_m,black,male,5,5,5,5,1,1,1,3,22,1,1,
##########,##########,R_1I61IOCLIhOC6hV,bm_94,3,5,0,b_m,black,male,6,6,6,6,1,1,4,5,24,1,1,
##########,##########,R_1oHGfXSaHMKImMR,bm_95,3,5,0,b_m,black,male,4,4,4,4,2,1,4,5,22,1,1,nope
##########,##########,R_2wdz3NDht16PCo0,bm_96,3,5,0,b_m,black,male,3,2,2,4,1,2,4,2,20,1,1,
##########,##########,R_1jUkEXXioNwv20y,bm_97,3,5,0,b_m,black,male,1,1,2,2,2,1,1,5,26,1,1,
##########,##########,R_2TnGOhR3Xj5dpHO,bm_98,3,5,0,b_m,black,male,1,2,1,2,2,2,1,4,19,1,1,
##########,##########,R_1qaj3NtgrGhvDvP,bm_99,3,5,0,b_m,black,male,3,3,3,3,2,2,2,2,20,1,1,
##########,##########,R_2PvtDdMLbsPR3nQ,bm_100,3,5,0,b_m,black,male,3,2,2,2,1,1,3,4,22,1,1,
##########,##########,R_1nPhtput2XNU1LL,bm_101,3,5,0,b_m,black,male,1,3,2,3,2,2,2,2,21,1,1,
##########,##########,R_2CrM5KTWsDcYqnN,bm_102,3,5,0,b_m,black,male,3,3,3,3,1,1,4,4,25,1,1,N/A
##########,##########,R_233RLbSWMz1S0sV,bm_103,3,5,0,b_m,black,male,3,2,3,3,2,1,2,4,26,1,1,No
##########,##########,R_3F3SeAN9tJXDkHz,bm_104,3,5,0,b_m,black,male,2,4,5,3,2,2,1,2,43,1,1,I felt severe anxiety (diagnosed with Bipolar and anxiety) having to talk to random people online and make up conversation with them. You actually fooled me that this was going to take place. I felt so much relief when I discovered it would not happen. I especially didn't want to talk with another person that chose my same avatar. That felt really weird to me. And I definitely did not want to speak with a white person. Sorry not sorry. I have had bad racial experiences in the past with random white men.
##########,##########,R_1jy9DKr77cnIz0x,bm_105,3,5,0,b_m,black,male,3,1,5,4,2,1,1,7,30,1,1,
##########,##########,R_1Izw7xnAKGs6oqP,bm_106,3,5,0,b_m,black,male,2,1,2,2,1,1,1,2,21,1,1,
##########,##########,R_2wso8dhlKvc6gvj,bm_107,3,5,0,b_m,black,male,3,2,4,5,2,1,3,5,18,1,1,
##########,##########,R_2frNvQY3afHyzT0,bm_108,3,5,0,b_m,black,male,7,7,7,7,1,1,5,7,32,1,1,A good study. 
##########,##########,R_33rMWyTW8I18w9s,bm_109,3,5,0,b_m,black,male,3,3,3,3,2,2,2,5,29,1,1,
##########,##########,R_23W7CISsvM7wIWC,bm_110,3,5,0,b_m,black,male,2,4,1,3,1,2,2,2,29,1,1,Nothing. 
##########,##########,R_BrkGewr72NZ8QWB,bm_111,3,5,0,b_m,black,male,4,2,4,2,1,1,4,4,29,1,1,no
##########,##########,R_2Y4DRL1I08mPCob,bm_112,3,5,0,b_m,black,male,4,3,4,4,1,1,4,5,28,1,1,
##########,##########,R_2zjWLQoSDYH7oR3,bm_113,3,5,0,b_m,black,male,3,4,4,4,2,1,2,5,38,1,1,no comments.
##########,##########,R_1jwHhmmAkwG7HD8,bm_114,3,5,0,b_m,black,male,4,6,4,4,1,1,5,4,28,1,1,"No matter what skin color, i'd gladly talk to anyone."
##########,##########,R_0DkAiwUUw69QoVj,bm_115,3,5,0,b_m,black,male,4,4,4,4,2,2,3,5,23,1,1,
##########,##########,R_7UnlzWh38EdO2jf,bm_116,3,5,0,b_m,black,male,6,4,5,5,1,1,2,6,28,1,1,No. 
##########,##########,R_x4tINQPM1amFpNn,bm_117,3,5,0,b_m,black,male,5,4,7,7,2,1,3,7,30,1,1,Survey was interesting 
##########,##########,R_3plIOyINLxECghY,bm_118,3,5,0,b_m,black,male,7,7,7,7,1,1,6,7,35,1,1,No
##########,##########,R_1P7tosw62Pqe6u3,bm_119,3,5,0,b_m,black,male,5,5,7,5,1,1,5,7,34,1,1,
##########,##########,R_3IPH3bqExNHHhlD,bm_120,3,5,0,b_m,black,male,1,4,1,4,2,2,2,4,21,1,1,
##########,##########,R_1CI61wGLNuPuAun,bm_121,3,5,0,b_m,black,male,4,4,6,6,1,1,5,5,35,1,1,
##########,##########,R_3JrRHLCdUp3vhpU,bm_122,3,5,0,b_m,black,male,7,6,7,7,2,1,5,7,35,1,1,No
##########,##########,R_vTWPfDQilhnKQmJ,bm_123,3,5,0,b_m,black,male,6,5,6,5,1,1,5,7,30,1,1,"I really thought we'll be meant to chat which other, but it's a good."
##########,##########,R_3rZEtTU5Odk2ZMn,bm_124,3,5,0,b_m,black,male,7,7,7,7,2,1,3,7,31,1,1,
##########,##########,R_vVPBBHrGYF7dHVf,bm_125,3,5,0,b_m,black,male,5,4,5,6,1,1,5,5,18,1,1,None
##########,##########,R_3fwLC0zCXJu0SHi,bm_126,3,5,0,b_m,black,male,3,4,3,4,2,2,1,1,23,1,1,
##########,##########,R_2X6abXsgJ5owMyD,bm_127,3,5,0,b_m,black,male,6,7,6,7,1,1,6,5,34,1,1,Nothing to share
##########,##########,R_D6tkfT7XfwCKfBf,bm_128,3,5,0,b_m,black,male,3,4,4,4,2,1,1,4,19,1,1,
##########,##########,R_2BbA2WCLuxmAxmi,bm_129,3,5,0,b_m,black,male,7,7,7,7,1,1,7,7,32,1,1,
##########,##########,R_1jUMgiP1ioIAdvv,bm_130,3,5,0,b_m,black,male,4,3,4,3,1,1,2,6,22,1,1,Nope
##########,##########,R_XNTUypcebHMGIff,bm_131,3,5,0,b_m,black,male,6,5,6,5,1,1,5,6,29,1,1,"I did think we’ll be able to chat with each, no worries though. Nice survey."
##########,##########,R_yUtNmDRN41hBko9,bm_132,3,5,0,b_m,black,male,4,4,5,4,1,1,4,5,23,1,1,
##########,##########,R_1NtraQCRkOOXWIa,bm_133,3,5,0,b_m,black,male,3,3,3,3,2,2,4,5,19,1,1,
##########,##########,R_31jczHXg6Dtdfw6,bm_134,3,5,0,b_m,black,male,6,4,5,5,1,1,4,6,43,1,1,
##########,##########,R_20VxT2Qf9HpTQ95,bm_135,5,5,0,b_m,black,male,6,4,6,4,2,1,1,3,42,1,1,no
##########,##########,R_3oZVxnNuFtxNOZq,bm_136,5,5,0,b_m,black,male,5,5,6,5,2,1,3,4,38,1,1,Nothing at all
##########,##########,R_2tJOjy4gg9SDAu4,bm_137,5,5,0,b_m,black,male,6,6,7,7,1,1,1,7,40,1,1,Nothing
##########,##########,R_XifvPgTiB2JK5Jn,bm_138,5,5,0,b_m,black,male,6,6,6,6,1,1,6,7,22,1,1,
##########,##########,R_2f8PsGhqM1tEYUq,bm_139,5,5,0,b_m,black,male,5,5,5,5,1,1,5,5,23,1,1,this is a nice survey
##########,##########,R_PvATzx5dNiyUbPb,bm_140,5,5,0,b_m,black,male,5,5,5,5,1,1,6,5,28,1,1,this is a nice study
##########,##########,R_3O2F0v5aHTfLait,bm_141,5,5,0,b_m,black,male,5,4,4,5,1,2,5,5,37,1,1,no
##########,##########,R_1fZRWktOwhpukPh,bm_142,5,5,0,b_m,black,male,3,2,6,6,2,1,1,6,36,1,1,Very fun and interesting 
##########,##########,R_3rG2KTCpT56MGr5,bm_143,5,5,0,b_m,black,male,4,4,4,4,2,2,4,4,30,1,1,N/A
##########,##########,R_1gvYYjjTKdru1jy,bm_144,5,5,0,b_m,black,male,5,5,5,4,1,2,4,5,29,1,1,
##########,##########,R_Rb5O4Ow9bHtazqV,bm_145,5,5,0,b_m,black,male,6,4,4,3,1,2,2,6,35,1,1,no
##########,##########,R_2YgGVoPc9S21Ywc,bm_146,5,5,0,b_m,black,male,4,3,4,5,1,1,4,4,45,1,1,Nothing further to share. Thank-you 
##########,##########,R_1r0JSJtl8YuLMLc,bm_147,5,5,0,b_m,black,male,6,5,7,5,1,1,5,6,33,1,1,nope
##########,##########,R_1ezvrIhsvH6ExMb,bm_148,10,5,0,b_m,black,male,3,4,6,4,2,1,6,5,31,1,1,"N/A
"
##########,##########,R_1fjXT1R3xIMcmO8,bm_149,10,5,0,b_m,black,male,7,7,7,7,1,1,4,7,25,1,1,Survey was awesome and fun
##########,##########,R_22CWMDkPtv38pwm,bm_150,10,5,0,b_m,black,male,4,4,4,4,1,1,6,6,75,1,1,
##########,##########,R_2OO0Z75Wwg0biKe,bm_151,11,5,0,b_m,black,male,6,5,6,6,1,1,4,6,29,1,1,
##########,##########,R_pgzhOYnXVMGd1Hb,bm_152,11,5,0,b_m,black,male,4,4,4,4,1,1,4,4,32,1,1,
##########,##########,R_3EDVHOjpu439qY4,bm_153,11,5,0,b_m,black,male,5,5,4,4,1,2,4,3,48,1,1,No
##########,##########,R_1gMYgvA5hp2jeGi,bm_154,11,5,0,b_m,black,male,5,4,5,4,1,1,5,5,21,1,1,
##########,##########,R_3KPnl34owSyQiDk,bm_155,13,5,0,b_m,black,male,6,6,6,6,1,1,2,7,35,1,1,no
##########,##########,R_1dN4YsxyxAQycDJ,bm_156,13,5,0,b_m,black,male,5,4,5,4,2,2,4,6,36,1,1,
##########,##########,R_RE84FQPwv99SbjH,bm_157,13,5,0,b_m,black,male,4,3,4,3,1,2,3,4,57,1,1,no
##########,##########,R_21gqJMp1ODSu49Y,bm_158,13,5,0,b_m,black,male,3,3,5,5,2,1,3,6,40,1,1,
##########,##########,R_3oI3vUFJ4zxzevU,bm_159,13,5,0,b_m,black,male,6,6,6,4,1,1,3,7,35,1,1,Nice survey
##########,##########,R_3m3qzf7J988XcHw,bm_160,15,5,0,b_m,black,male,7,7,7,7,2,1,1,7,29,1,1,Nothing 
##########,##########,R_30uxk3f70l9mXrC,bm_161,15,5,0,b_m,black,male,7,6,7,6,1,1,7,7,35,1,1,It was fun
##########,##########,R_abLuhcALTlzbGdH,bm_162,15,5,0,b_m,black,male,6,6,7,7,1,1,5,7,30,1,1,Interesting study
##########,##########,R_0SORMDxllhtVsT7,bm_163,15,5,0,b_m,black,male,4,3,6,6,1,1,2,7,36,1,1,
##########,##########,R_RPKAcMytxOysXfz,bm_164,15,5,0,b_m,black,male,7,4,7,5,1,1,4,7,30,1,1,Interesting study actually.
##########,##########,R_1ff0LT3zNS5lEqQ,bm_165,15,5,0,b_m,black,male,5,4,5,5,2,1,2,7,30,1,1,
##########,##########,R_2WVFU716o5exdTq,bm_166,15,5,0,b_m,black,male,7,4,7,4,1,1,5,7,30,1,1,no
##########,##########,R_2WYAuyeUKvh4N1k,bm_167,15,5,0,b_m,black,male,5,5,5,5,1,1,1,7,26,1,1,
##########,##########,R_r3ixPFAputr72Y9,bm_168,15,5,0,b_m,black,male,5,5,6,6,2,1,2,6,29,1,1,
##########,##########,R_24dDjhXsIXIcjP0,bm_169,15,5,0,b_m,black,male,5,5,6,6,2,2,5,6,35,1,1,No
##########,##########,R_3jVYQql1g4lcdbr,bm_170,15,5,0,b_m,black,male,6,5,5,5,1,1,5,6,31,1,1,
##########,##########,R_BFdHkGFLCAseca5,bm_171,15,5,0,b_m,black,male,5,5,4,3,1,2,2,6,31,1,1,nothing
##########,##########,R_1lysUd07jyPtH9O,bm_172,15,5,0,b_m,black,male,4,6,7,5,2,1,2,7,30,1,1,
##########,##########,R_XKZ2qF9v8aoIP9n,bm_173,15,5,0,b_m,black,male,7,7,7,7,1,1,4,6,29,1,1,
##########,##########,R_0l9vkyaAIIw4B69,bm_174,15,5,0,b_m,black,male,7,7,7,7,1,1,7,7,29,1,1,
##########,##########,R_1qWm4Y5VihEZojs,bm_175,15,5,0,b_m,black,male,7,7,7,7,1,1,4,7,35,1,1,
##########,##########,R_DGk0419eCXw7yBb,bm_176,15,5,0,b_m,black,male,6,5,6,6,1,1,5,6,30,1,1,
##########,##########,R_by0utpd8G7dper7,bm_177,15,5,0,b_m,black,male,7,6,7,6,1,1,4,6,34,1,1,
##########,##########,R_3hF2WQZt2IkLWVc,bm_178,15,5,0,b_m,black,male,7,1,7,7,2,1,1,7,32,1,1,
##########,##########,R_1BSik635e7vO7tt,bm_179,15,5,0,b_m,black,male,5,5,6,5,1,1,3,6,57,1,1,I was looking forward to chatting.
##########,##########,R_6KiAkiP6UOsuCKB,bm_180,15,5,0,b_m,black,male,5,5,6,6,1,1,5,7,27,1,1,
##########,##########,R_3rIJDxvuYQQLJq4,bm_181,15,5,0,b_m,black,male,6,5,6,6,2,1,5,7,31,1,1,
##########,##########,R_3dMOOC2foTkTWCw,bm_182,15,5,0,b_m,black,male,5,4,6,6,1,1,4,5,34,1,1,
##########,##########,R_27W1OryGehT6Ql8,bm_183,15,5,0,b_m,black,male,7,7,7,7,1,1,5,5,28,1,1,
##########,##########,R_3lxjdssCd06GgnG,bm_184,15,5,0,b_m,black,male,6,7,7,6,1,2,5,7,40,1,1,
##########,##########,R_3MDxj1ZiMI8WLdg,bm_185,15,5,0,b_m,black,male,3,3,3,3,1,1,4,6,40,1,1,
##########,##########,R_2dDUSB5lI0iuhbh,bm_186,15,5,0,b_m,black,male,7,5,7,7,1,1,7,7,40,1,1,no
##########,##########,R_2v8m7zxVOQjaUas,bm_187,15,5,0,b_m,black,male,6,6,5,6,1,1,7,7,36,1,1,
##########,##########,R_PLgoykLtNVrOQwx,bm_188,15,5,0,b_m,black,male,5,3,7,7,2,1,5,7,30,1,1,
##########,##########,R_1isdC3VapDDdhZj,bm_189,15,5,0,b_m,black,male,7,7,7,7,1,1,7,7,36,1,1,none
##########,##########,R_3rSXgdoDimIqVsK,bm_190,15,5,0,b_m,black,male,7,5,7,6,1,1,5,7,33,1,1,Nothing really
##########,##########,R_BPLD0diwX0cYZsl,bm_191,15,5,0,b_m,black,male,3,2,5,4,2,1,2,3,34,1,1,Quantifying prejudice? 
##########,##########,R_21EPiRJw0zeCX8E,bm_192,15,5,0,b_m,black,male,4,4,4,4,2,1,2,6,36,1,1,Thank you
##########,##########,R_2dGC4xyJ8HWeEh4,bm_193,15,5,0,b_m,black,male,3,1,3,2,2,1,1,4,23,1,1,
##########,##########,R_1obxStXvP4xaG62,bm_194,15,5,0,b_m,black,male,5,5,6,6,1,1,4,5,18,1,1,
##########,##########,R_3MnTcPxjF40yo4T,bm_195,15,5,0,b_m,black,male,7,6,7,6,1,1,3,6,33,1,1,The study was fun.
##########,##########,R_cCRdIvn6OlR9BZL,bm_196,15,5,0,b_m,black,male,5,5,5,5,1,1,3,5,30,1,1,
##########,##########,R_3fH2go0ODvxcrpV,bm_197,15,5,0,b_m,black,male,4,6,7,7,1,1,3,7,30,1,1,
##########,##########,R_32PY4UKmyJDoIiY,bm_198,15,5,0,b_m,black,male,7,6,7,7,1,1,4,7,34,1,1,No. Thanks!
##########,##########,R_28BpXGzp1qedpAU,bm_199,15,5,0,b_m,black,male,6,5,5,5,2,1,2,5,31,1,1,No
##########,##########,R_3Dj2DsuDKaFd17G,bm_200,15,5,0,b_m,black,male,5,2,7,5,1,1,3,7,53,1,1,
##########,##########,R_PFi8jfP6u4YYw4p,bm_201,15,5,0,b_m,black,male,6,6,6,6,1,1,4,7,57,1,1,Not really.  I thought I was going to chat with someone.
##########,##########,R_b1lvN1ZbmdWzukV,bm_202,15,5,0,b_m,black,male,6,5,6,6,1,1,4,7,32,1,1,thank you
##########,##########,R_3kFEYwr6UtY5ekH,bm_203,15,5,0,b_m,black,male,4,4,4,4,1,1,4,4,35,1,1,
##########,##########,R_2YLBGVoh96eYD7e,bm_204,15,5,0,b_m,black,male,3,3,6,5,2,1,3,6,28,1,1,
##########,##########,R_1Kkc03RwxwvoD0m,bm_205,15,5,0,b_m,black,male,7,7,7,7,1,1,1,7,33,1,1,
##########,##########,R_2wMk2WJbfXHZwD4,bm_206,15,5,0,b_m,black,male,6,5,6,7,1,1,3,7,35,1,1,
##########,##########,R_2y2d3DfN9SS6FM1,bm_207,15,5,0,b_m,black,male,7,7,7,7,2,1,4,7,41,1,1,
##########,##########,R_pnLQiGzlsSbaloJ,bm_208,15,5,0,b_m,black,male,7,5,7,5,1,1,4,7,30,1,1,It was very interesting.
##########,##########,R_3FKlpGHqJOygasL,bm_209,15,5,0,b_m,black,male,4,4,4,4,1,1,5,6,30,1,1,
##########,##########,R_1o8amRFCHiryBeH,bm_210,15,5,0,b_m,black,male,1,1,1,1,2,2,7,7,44,1,1,No
##########,##########,R_3G7zu2aZNeJSiQP,bm_211,15,5,0,b_m,black,male,5,4,7,4,1,1,4,5,21,1,1,
##########,##########,R_qDymikhlLfWKNgZ,bm_212,15,5,0,b_m,black,male,7,7,7,7,1,1,6,5,33,1,1,
##########,##########,R_239WevzlCPyViWN,bm_213,15,5,0,b_m,black,male,7,5,6,6,1,2,5,6,41,1,1,
##########,##########,R_2eW3d3jAEMhWycf,bm_214,15,5,0,b_m,black,male,1,1,4,1,2,2,1,2,35,1,1,
##########,##########,R_2U9jbcjXaeEyj9h,bm_215,15,5,0,b_m,black,male,4,4,5,5,1,1,4,4,35,1,1,nope
##########,##########,R_2R39I0nEknWzh3O,bm_216,15,5,0,b_m,black,male,6,6,6,5,1,1,4,7,35,1,1,
##########,##########,R_3KrODlI1ulCxuON,bm_217,15,5,0,b_m,black,male,1,4,7,1,2,1,4,7,26,1,1,
##########,##########,R_C3tD81exjDDfUSB,bm_218,15,5,0,b_m,black,male,7,6,7,6,1,1,6,7,36,1,1,none
##########,##########,R_2yd9rbn33Eg7S1l,bm_219,15,5,0,b_m,black,male,7,7,7,7,2,2,5,7,34,1,1,Interesting! 
##########,##########,R_2R20nAfNOJQ3bsy,bm_220,15,5,0,b_m,black,male,6,6,7,6,1,1,4,5,46,1,1,Not at the present moment
##########,##########,R_1gUeW8HiM3KOhuT,bm_221,15,5,0,b_m,black,male,4,4,4,4,2,2,3,5,47,1,1,I really like this experiment 
##########,##########,R_1GVy07C95NWwpVj,bm_222,15,5,0,b_m,black,male,4,4,4,4,1,1,6,7,29,1,1,
##########,##########,R_3HTf562ei6QdqOM,bm_223,15,5,0,b_m,black,male,6,5,7,7,1,1,4,6,31,1,1,Na
##########,##########,R_1hEUN3w1IS30x5u,bm_224,15,5,0,b_m,black,male,7,7,7,7,1,1,4,7,48,1,1,No
##########,##########,R_cHcFwWEU83hFS4V,bm_225,15,5,0,b_m,black,male,7,7,7,7,1,1,7,7,35,1,1,It's was interesting
##########,##########,R_2foY8KdQbTgMCEw,bm_226,15,5,0,b_m,black,male,3,4,7,6,2,1,4,5,35,1,1,I had fun thanks
##########,##########,R_XGqfhPCLlqDTN1T,bm_227,15,5,0,b_m,black,male,5,6,5,6,1,1,3,5,34,1,1,No
##########,##########,R_2b1cfgss55fidh2,bm_228,15,5,0,b_m,black,male,4,3,4,4,1,1,4,5,25,1,1,
##########,##########,R_2X4msbE9P2yTyIv,bm_229,15,5,0,b_m,black,male,7,6,7,6,1,1,3,7,28,1,1,none
##########,##########,R_2qszPkllGMD5bEE,bm_230,15,5,0,b_m,black,male,5,4,7,6,2,1,7,7,35,1,1,I had fun thanks
##########,##########,R_3dN5cXvDaMjNIRS,bm_231,15,5,0,b_m,black,male,5,5,5,5,2,1,4,7,44,1,1,Great survey 
##########,##########,R_2uq8eX06bm4Rouo,bm_232,15,5,0,b_m,black,male,6,6,6,7,2,1,3,6,38,1,1,No
##########,##########,R_2D8jvW7McqIhJPc,bm_233,15,5,0,b_m,black,male,2,4,2,5,2,2,2,3,29,1,1,N/A
##########,##########,R_2YgNSjHRSb8YWKx,bm_234,15,5,0,b_m,black,male,4,4,4,4,2,2,2,6,36,1,1,
##########,##########,R_aWpSIAPQQuJGmyt,bm_235,15,5,0,b_m,black,male,4,5,4,4,2,2,3,4,29,1,1,
##########,##########,R_7ZH76oMCvr33meZ,bm_236,15,5,0,b_m,black,male,4,4,4,4,1,1,4,5,36,1,1,
##########,##########,R_1Gv0YZa4imzgpJm,bm_237,15,5,0,b_m,black,male,4,2,4,3,2,2,1,4,37,1,1,
##########,##########,R_Oe3YpfZcQrtHCnL,bm_238,15,5,0,b_m,black,male,6,4,7,5,1,1,5,7,29,1,1,
##########,##########,R_3yM4IiAV4RfhYGd,bm_239,15,5,0,b_m,black,male,5,5,7,7,1,1,4,7,45,1,1,good survey
##########,##########,R_1CEnK4meF9c8WOb,bm_240,15,5,0,b_m,black,male,1,2,1,2,1,2,1,1,22,1,1,
##########,##########,R_1YSS72XpmTvhGy5,bm_241,15,5,0,b_m,black,male,6,4,6,5,1,1,5,5,54,1,1,"no, thanks."
##########,##########,R_OQcLquDsn1lDW7v,bm_242,15,5,0,b_m,black,male,5,5,6,5,1,1,5,7,32,1,1,No
##########,##########,R_3k4YT2z3x0S7ZO9,bm_243,15,5,0,b_m,black,male,6,4,7,7,1,1,4,6,31,1,1,no
##########,##########,R_2Y4GBW7jC4nCqHJ,bm_244,15,5,0,b_m,black,male,1,4,1,4,2,2,1,2,24,1,1,
##########,##########,R_1r0QrulN0oKLxaF,bm_245,15,5,0,b_m,black,male,7,5,7,6,1,1,7,7,38,1,1,
##########,##########,R_123vLEz4nH3nBEM,bm_246,15,5,0,b_m,black,male,6,5,5,5,1,1,6,7,53,1,1,no
##########,##########,R_3qUOXM9Xjrrveg7,bm_247,15,5,0,b_m,black,male,4,4,5,4,2,1,4,5,28,1,1,
##########,##########,R_3QWTezuDLZAC3DS,bm_248,15,5,0,b_m,black,male,1,2,1,2,2,2,2,2,61,1,1,
##########,##########,R_cOuORmnc7zJ0j85,bm_249,15,5,0,b_m,black,male,4,4,4,4,1,1,4,6,25,1,1,
##########,##########,R_3svqLomDafzXPjb,bm_250,15,5,0,b_m,black,male,7,5,7,5,1,1,7,7,43,1,1,
##########,##########,R_3R8VoKKZjNYSpXj,bm_251,15,5,0,b_m,black,male,6,6,6,6,1,1,7,7,37,1,1,no
##########,##########,R_2Ui1DERmvyq9YFy,bm_252,15,5,0,b_m,black,male,2,1,6,4,2,1,1,4,39,1,1,"I figured there was a bit of ""deception"" happening here.

But that's fine with me!

As long as I get paid, and will be invited back to future studies with you guys!"
##########,##########,R_2tak1YAGRoO0VEd,bm_253,15,5,0,b_m,black,male,6,5,6,5,1,1,5,7,34,1,1,
##########,##########,R_1eE0LEIJcRLZb9X,bm_254,15,5,0,b_m,black,male,4,3,6,6,2,1,2,6,35,1,1,na
##########,##########,R_3L5ykG4qqPvXSQ7,bm_255,15,5,0,b_m,black,male,4,4,7,7,2,1,2,6,42,1,1,No... except to say this was very interesting...
##########,##########,R_2AEzKw6LZ5tsXc5,bm_256,15,5,0,b_m,black,male,2,3,2,2,2,2,2,4,45,1,1,
##########,##########,R_2SCaUsavzK7YSMu,bm_257,15,5,0,b_m,black,male,4,4,4,4,1,2,4,4,22,1,1,n/a
##########,##########,R_1jOCqW2YYKNrkC5,bm_258,15,5,0,b_m,black,male,4,4,4,4,1,1,3,7,23,1,1,
##########,##########,R_3j1YBwLSUJYzeVB,bm_259,15,5,0,b_m,black,male,5,4,5,4,1,1,4,4,27,1,1,N/A
##########,##########,R_2X0auDrWUaWPsI9,bm_260,15,5,0,b_m,black,male,4,4,5,5,1,1,4,5,44,1,1,no comments
##########,##########,R_yI6LN0OtlGeItVL,bm_261,15,5,0,b_m,black,male,5,4,6,6,1,1,5,6,34,1,1,
##########,##########,R_3COeB0mncHbkcBD,bm_262,15,5,0,b_m,black,male,5,4,5,5,1,1,4,5,50,1,1,
##########,##########,R_CltMGFNK7xRmz2F,bm_263,15,5,0,b_m,black,male,6,5,7,7,1,1,3,7,53,1,1,
##########,##########,R_1OlR3RzEZmbmoBz,bm_264,15,5,0,b_m,black,male,5,4,4,3,1,1,2,6,23,1,1,
##########,##########,R_2fpV9PJxdQjl7sZ,bm_265,15,5,0,b_m,black,male,3,1,5,2,2,1,1,6,25,1,1,
##########,##########,R_1rMGWW4LbYC2g6s,bm_266,15,5,0,b_m,black,male,4,4,4,4,2,2,1,1,23,1,1,
